t,μ_1,μ_2,μ_3,μ_4,μ_5,μ_6,σ2_1,σ2_2,σ2_3,σ2_4,σ2_5,σ2_6
555,2263.352661650077,98.27489331912973,0.029974766841183137,-0.3138454965614227,-0.02137716223479347,-0.0005410891748579485,0.014249717038855102,0.0210359099980202,0.12156677588122633,0.011826128606680957,1.568662551357535e-5,7.30651073024936e-8
556,2273.180248457334,98.27631800239311,0.004655046571650322,-0.3159859184519999,-0.021431266649534406,-0.0005407484633264312,0.014249717038854609,0.021035909992796285,0.12156675708517041,0.01181860919322839,1.56868971837666e-5,7.299094593828315e-8
557,2283.0078507771536,98.27520000270817,-0.016361024082889135,-0.3181317490939279,-0.021485336970408896,-0.0005404082031925994,0.014249717038854108,0.02103590998757663,0.12156673830474575,0.01181109595224046,1.5687153515574016e-5,7.291773921650959e-8
558,2292.8352358584875,98.27196965802234,-0.03441144203763575,-0.32028298508656694,-0.02153937324083621,-0.0005400683968098102,0.01424971703885362,0.021035909982361625,0.12156671954114709,0.011803589362219279,1.568739312484307e-5,7.284547904935852e-8
559,2302.6622072959917,98.2669235064367,-0.050462200088447,-0.322439623031352,-0.021593375503999687,-0.0005397290467268156,0.014249717038853152,0.021035909977151608,0.12156670079556017,0.01179608989806146,1.568761465563536e-5,7.277415737839212e-8
560,2312.488593503317,98.260261487085,-0.06550213681395083,-0.3246016595326376,-0.021647343802989254,-0.0005393901557313113,0.014249717038852663,0.021035909971946775,0.12156668206916148,0.01178859803102486,1.5687816779965745e-5,7.270376617479218e-8
561,2322.3142379480546,98.25208465517018,-0.081135447500009,-0.3267690911965935,-0.021701278180912113,-0.0005390517268811378,0.014249717038852182,0.021035909966747524,0.12156666336311864,0.011781114228695952,1.5687998197539065e-5,7.26342974395989e-8
562,2332.138986185124,98.24233364596306,-0.09798788178002547,-0.3289419146330089,-0.02175517868130987,-0.0005387137635062306,0.014249717038851707,0.021035909961554234,0.12156664467858981,0.011773638954958244,1.5688157635488528e-5,7.256574320394605e-8
563,2341.9626746960007,98.23088652022535,-0.11580910530741295,-0.3311201264541385,-0.021809045348207306,-0.0005383762691989224,0.014249717038851221,0.021035909956367126,0.12156662601672354,0.011766172669961694,1.5688293848114606e-5,7.249809552929262e-8
564,2351.78512902431,98.2176463721541,-0.1347709218909561,-0.33330372327771185,-0.021862878226068687,-0.0005380392477992987,0.014249717038850734,0.02103590995118659,0.12156660737865958,0.011758715830093086,1.568840561662531e-5,7.243134650765086e-8
565,2361.606164163619,98.20249911562816,-0.155536526267139,-0.33549270172610546,-0.021916677359870348,-0.0005377027033882068,0.014249717038850262,0.021035909946012947,0.12156658876552764,0.011751268887947166,1.568849174887672e-5,7.236548826180995e-8
566,2371.4255803865217,98.18526434472425,-0.17834165410671393,-0.33768705842386093,-0.021970442795317055,-0.0005373666402578625,0.014249717038849778,0.02103590994084644,0.12156657017844802,0.01174383229229884,1.5688551079114738e-5,7.230051294555614e-8
567,2381.2431587416827,98.16573808012068,-0.20240239907224605,-0.33988679000117583,-0.02202417457876549,-0.0005370310628883807,0.014249717038849318,0.02103590993568746,0.1215665516185315,0.01173640648807617,1.5688582467717707e-5,7.223641274388964e-8
568,2391.058663798303,98.14379473338265,-0.2271136382353083,-0.34209189309457466,-0.022077872757243107,-0.0005366959759264515,0.014249717038848852,0.021035909930536254,0.121566533086879,0.01172899191633437,1.5688584800940068e-5,7.217317987323727e-8
569,2400.8718505967317,98.11936922820216,-0.2522108376538743,-0.344302364345477,-0.022131537378246677,-0.0005363613841721519,0.014249717038848378,0.021035909925393104,0.12156651458458188,0.011721589014230609,1.568855699065661e-5,7.211080658166122e-8
570,2410.682468988883,98.09242294183109,-0.2776503343058262,-0.3465182003998766,-0.022185168489838987,-0.0005360272925746408,0.014249717038847927,0.02103590992025839,0.12156649611272156,0.011714198214999675,1.5688497974108177e-5,7.204928514906512e-8
571,2420.490265184344,98.06292161783385,-0.3040659277604052,-0.3487393979085078,-0.022238766140614347,-0.0005356937062284672,0.014249717038847465,0.021035909915132323,0.12156647767236956,0.011706819947930528,1.5688406713647525e-5,7.198860788739497e-8
572,2430.2949788011024,98.03076761952136,-0.3317649405887822,-0.350965953527466,-0.02229233037975307,-0.000535360630372029,0.014249717038847006,0.021035909910015294,0.12156645926458766,0.011699454638343751,1.5688282196487233e-5,7.192876714083767e-8
573,2440.096338153632,97.99583257796488,-0.35978344046015465,-0.3531978639164851,-0.02234586125713534,-0.0005350280703618537,0.014249717038846553,0.021035909904907602,0.12156644089042754,0.011692102707569834,1.5688123434447586e-5,7.186975528601501e-8
574,2449.8940635391514,97.95808451751049,-0.38595852736275776,-0.35543512574311864,-0.022399358823121523,-0.0005346960316774637,0.014249717038846088,0.021035909899809437,0.12156642255093066,0.01168476457292821,1.568792946370582e-5,7.181156473217428e-8
575,2459.68788286795,97.91770775291393,-0.4082159129215127,-0.35767773568432826,-0.022452823128380667,-0.000534364519924673,0.014249717038845623,0.021035909894721067,0.12156640424712856,0.011677440647707192,1.5687699344546633e-5,7.175418792137581e-8
576,2469.477552860333,97.875094027484,-0.4248501370379124,-0.35992569042363387,-0.02250625422340579,-0.0005340335408929175,0.014249717038845176,0.02103590988964288,0.12156638598004266,0.011670131341144753,1.5687432161113177e-5,7.169761732867573e-8
577,2479.262877934376,97.83080563062218,-0.43379164626554906,-0.3621789866537802,-0.022559652158426736,-0.000533703100630518,0.014249717038844735,0.021035909884575172,0.12156636775068426,0.011662837058410105,1.5687127021159315e-5,7.164184546230572e-8
578,2489.043729083782,97.78561180728344,-0.4334170341786269,-0.3644376210768417,-0.022613016982899116,-0.0005333732055599287,0.014249717038844296,0.021035909879518186,0.12156634956005445,0.011655558200585966,1.5686783055802904e-5,7.158686486384946e-8
579,2498.8200623445546,97.7404441431774,-0.42345675395966775,-0.36670159039968087,-0.022666348745422324,-0.0005330438626133179,0.01424971703884384,0.021035909874472118,0.12156633140914382,0.011648295164651807,1.568639941928023e-5,7.153266810841512e-8
580,2508.5919282643845,97.69626117828776,-0.40397868603957954,-0.36897089133423233,-0.02271964749388916,-0.0005327150793890329,0.014249717038843396,0.02103590986943731,0.12156631329893287,0.011641048343467797,1.5685975288700992e-5,7.147924780480367e-8
581,2518.3594728982557,97.65401466487249,-0.37497333073434513,-0.3712455205974626,-0.022772913275195837,-0.0005323868643068604,0.01424971703884296,0.021035909864414053,0.12156629523039164,0.011633818125759414,1.568550986380482e-5,7.142659659567505e-8
582,2528.1229375299968,97.61465730485689,-0.3363100151757323,-0.3735254749110814,-0.02282614613560024,-0.0005320592267654847,0.014249717038842532,0.02103590985940257,0.12156627720447974,0.011626604896103055,1.568500236671859e-5,7.13747071577092e-8
583,2537.8826593612066,97.57915486773338,-0.28758655080817697,-0.3758107510022885,-0.02287934612067289,-0.0005317321772996967,0.014249717038842088,0.021035909854403127,0.12156625922214649,0.011619409034912178,1.5684452041714957e-5,7.132357220176476e-8
584,2547.6390741841265,97.54851334186048,-0.22892795995304996,-0.37810134560284064,-0.0229325132754738,-0.0005314057277379812,0.014249717038841654,0.021035909849416036,0.12156624128433084,0.01161223091842433,1.5683858154971623e-5,7.127318447303328e-8
585,2557.3927177670844,97.52372621313685,-0.1601912513803031,-0.3803972554492347,-0.022985647644519387,-0.0005310798913734443,0.014249717038841214,0.021035909844441543,0.12156622339196121,0.01160507091868894,1.5683219994332205e-5,7.122353675119087e-8
586,2567.1442259300497,97.5058012675435,-0.08314951904715723,-0.38269847728091666,-0.023038749272148044,-0.0005307546831194893,0.014249717038840787,0.02103590983947986,0.12156620554595543,0.01159792940355563,1.5682536869067496e-5,7.117462185054525e-8
587,2576.894326420368,97.49556898119505,-0.0029455662837843525,-0.3850050078373899,-0.023091818202808808,-0.0005304301196650533,0.01424971703884038,0.02103590983453127,0.12156618774722067,0.011590806736663538,1.568180810963855e-5,7.112643262018032e-8
588,2586.6438043196017,97.49334554935038,0.07510233028568374,-0.38731684385266757,-0.0231448544820454,-0.0005301062195726443,0.01424971703883995,0.021035909829595936,0.12156616999665383,0.011583703277431247,1.5681033067460314e-5,7.107896194409656e-8
589,2596.393449730434,97.49891533979283,0.14669484131588323,-0.3896339820592464,-0.02319785815760689,-0.0005297830032823774,0.014249717038839529,0.02103590982467424,0.12156615229514127,0.011576619381047246,1.5680211114666465e-5,7.103220274134816e-8
590,2606.144009696567,97.51163278745501,0.20782541450455203,-0.3919564191864244,-0.02325082928022905,-0.0005294604930549539,0.014249717038839108,0.02103590981976632,0.12156613464355846,0.011569555398461301,1.5679341643875367e-5,7.098614796617659e-8
591,2615.8961466742903,97.53045167192803,0.2549134912728664,-0.39428415196296845,-0.02330376790459165,-0.0005291387128334371,0.014249717038838679,0.02103590981487252,0.1215661170427704,0.011562511676376586,1.567842406795762e-5,7.09407906081412e-8
592,2625.650400593774,97.55396771699418,0.28511599616138283,-0.39661717711746475,-0.023356674089873693,-0.0005288176880546343,0.01424971703883824,0.021035909809992922,0.12156609949363134,0.011555488557242151,1.567745781980372e-5,7.089612369224565e-8
593,2635.407156742431,97.58049233888363,0.2963105407121216,-0.39895549138331454,-0.023409547900456112,-0.0005284974454079195,0.014249717038837829,0.021035909805127963,0.12156608199698517,0.011548486379246464,1.567644235209386e-5,7.085214027906167e-8
594,2645.1666209373625,97.60812471500164,0.2871552363029421,-0.4012990914942273,-0.023462389406446942,-0.0005281780125430064,0.014249717038837428,0.021035909800277766,0.12156606455366477,0.011541505476311286,1.5675377137068148e-5,7.080883346484866e-8
595,2654.9288022021105,97.6348298340631,0.2565732897772972,-0.40364797419072623,-0.02351519868394854,-0.0005278594177666733,0.014249717038837019,0.021035909795442558,0.1215660471644925,0.011534546178086365,1.5674261666298363e-5,7.076619638167061e-8
596,2664.6935006801336,97.65846500517321,0.2042224075927235,-0.4060021362205628,-0.02356797581510503,-0.0005275416897100279,0.01424971703883662,0.02103590979062259,0.1215660298302801,0.011527608809944922,1.567309545046058e-5,7.072422219750894e-8
597,2674.460300529425,97.67685330825951,0.13099549385898474,-0.4083615743394293,-0.02362072088860894,-0.0005272248569872559,0.014249717038836221,0.0210359097858181,0.12156601255182846,0.011520693692979443,1.5671878019109447e-5,7.068290411637294e-8
598,2684.2285726799173,97.68790711389777,0.03780773020816349,-0.4107262853132744,-0.02367343399909638,-0.000526908947856803,0.014249717038835813,0.021035909781029247,0.12156599532992778,0.011513801143998368,1.5670608920452913e-5,7.064223537840598e-8
599,2693.997483877784,97.68963031074408,-0.07477430895577744,-0.41309626591936555,-0.02372611524731036,-0.0005265939898974114,0.014249717038835406,0.021035909776256283,0.12156597816535779,0.011506931475523181,1.5669287721128395e-5,7.060220925998875e-8
600,2703.766004092332,97.68008344466031,-0.2054424467877135,-0.41547151294723533,-0.023778764739778423,-0.0005262800097025235,0.014249717038835008,0.02103590977149945,0.12156596105888683,0.011500084995786447,1.566791400598052e-5,7.056281907383906e-8
601,2713.5329158868644,97.65745787912543,-0.35108107150066914,-0.4178520231988196,-0.023831382588477584,-0.0005259670325778675,0.014249717038834615,0.021035909766758894,0.12156594401127338,0.011493262008730123,1.5666487377839478e-5,7.052405816910873e-8
602,2723.296836536131,97.62025653898972,-0.5070880516851356,-0.4202377934955792,-0.02388396891030133,-0.000525655082283557,0.01424971703883423,0.021035909762034864,0.12156592702326459,0.011486462814004669,1.566500745730081e-5,7.048591993147669e-8
603,2733.056256617612,97.56744256251284,-0.6687490789466066,-0.4226288206768289,-0.023936523826153702,-0.0005253441808357912,0.014249717038833841,0.021035909757327557,0.12156591009559717,0.011479687706968616,1.56634738825063e-5,7.04483977832394e-8
604,2742.809586599731,97.49845051850212,-0.8309971909987572,-0.42502510160206186,-0.02398904745995891,-0.0005250343483807732,0.014249717038833433,0.021035909752637166,0.12156589322899694,0.011472936978688893,1.5661886308926246e-5,7.041148518339749e-8
605,2752.5552057367263,97.41322167226423,-0.9882707263033343,-0.4274266331538548,-0.024041539937723337,-0.0005247256031529077,0.014249717038833041,0.02103590974796391,0.1215658764241791,0.01146621091594155,1.5660244409142575e-5,7.037517562773927e-8
606,2762.2915152212845,97.31225345519978,-1.135080076265572,-0.4298334122344522,-0.024094001386412905,-0.0005244179615072675,0.014249717038832644,0.021035909743307952,0.12156585968184801,0.011459509801213142,1.5658547872633347e-5,7.03394626489213e-8
607,2772.0169934313776,97.19659226007157,-1.267287711613221,-0.43224543576722596,-0.024146431932997738,-0.0005241114380493501,0.014249717038832281,0.02103590973866957,0.12156584300269731,0.011452833912702675,1.5656796405558634e-5,7.03043398165457e-8
608,2781.7302440828817,97.06769823199029,-1.3817991017964482,-0.43466270069307167,-0.024198831703516038,-0.000523806045842714,0.014249717038831905,0.02103590973404894,0.1215658263874102,0.011446183524324097,1.5654989730547236e-5,7.026980073723415e-8
609,2791.430032368671,96.92734096955603,-1.4759992470344907,-0.43708520397119477,-0.02425120082240447,-0.0005235017966675991,0.014249717038831539,0.021035909729446172,0.12156580983665881,0.01143955890570932,1.5653127586485018e-5,7.023583905469872e-8
610,2801.1153135248906,96.77755157094695,-1.5477390590299867,-0.43951294257690937,-0.02430353941209298,-0.0005231987013310772,0.014249717038831156,0.02103590972486146,0.12156579335110483,0.011432960322211777,1.5651209728303968e-5,7.020244844980967e-8
611,2810.785256635942,96.62057604345182,-1.5948805471919083,-0.4419459135019079,-0.02435584759233077,-0.0005228967700110249,0.01424971703883078,0.021035909720294954,0.12156577693139912,0.011426388034910539,1.5649235926773057e-5,7.01696226406603e-8
612,2820.4392660795884,96.45887419344663,-1.6161943548718525,-0.4443841137507838,-0.02440812548001222,-0.0005225960126356604,0.014249717038830417,0.021035909715746974,0.12156576057818201,0.011419842300614923,1.564720596828964e-5,7.013735538262824e-8
613,2830.0769983613677,96.29502876295562,-1.6113086813019029,-0.44682754034203376,-0.024460373188895178,-0.00052229643929525,0.014249717038830031,0.02103590971121751,0.12156574429208303,0.011413323371869632,1.5645119654672818e-5,7.010564046843409e-8
614,2839.6983701215695,96.13165967392898,-1.5800656240266264,-0.4492761903069808,-0.02451259082941982,-0.0005219980606609918,0.014249717038829657,0.021035909706706858,0.12156572807372114,0.011406831496960434,1.5642976802957375e-5,7.007447172819655e-8
615,2849.303560774636,95.97140263915044,-1.523755278262433,-0.451730060686234,-0.02456477850895045,-0.0005217008884038061,0.014249717038829272,0.021035909702215142,0.12156571192370454,0.011400366919920248,1.564077724518946e-5,7.00438430294853e-8
616,2858.893006867033,95.8167643613388,-1.4452046878177296,-0.45418914852826886,-0.024616936331897467,-0.0005214049356157156,0.014249717038828918,0.021035909697742574,0.12156569584263097,0.011393929880535815,1.563852082822317e-5,7.001374827736977e-8
617,2868.4673814709495,95.66996883923434,-1.3482767209206727,-0.4566534508861667,-0.024669064400501713,-0.0005211102171929174,0.014249717038828567,0.021035909693289296,0.12156567983108763,0.011387520614354862,1.563620741351852e-5,6.9984181414466e-8
618,2878.0275607528674,95.53285378429577,-1.2375460251995676,-0.45912296481739207,-0.024721162815404506,-0.0005208167501597266,0.014249717038828208,0.02103590968885549,0.12156566388965113,0.011381139352693654,1.5633836876940567e-5,6.995513642097942e-8
619,2887.574581770766,95.40679944336073,-1.1172402686637684,-0.4615976873815862,-0.024773231676766604,-0.0005205245539326969,0.014249717038827854,0.021035909684441297,0.12156564801888732,0.01137478632264507,1.563140910855987e-5,6.992660731474566e-8
620,2897.1095984717454,95.29276329636667,-0.9913161964338969,-0.46407761564231204,-0.024825271085167747,-0.0005202336505105046,0.014249717038827492,0.021035909680046816,0.12156563221935145,0.011368461747087187,1.5628924012454214e-5,6.989858815126755e-8
621,2906.633840767333,95.19130714861303,-0.8626226711368162,-0.4665627466675403,-0.024877281142314692,-0.0005199440646019459,0.014249717038827141,0.02103590967567225,0.12156561649158867,0.01136216584469219,1.562638150651141e-5,6.987107302375008e-8
